code,name,sub_industry
688132,邦彦技术,军工电子
688133,泰坦科技,其他化学制品
688135,利扬芯片,半导体封测
688136,科兴制药,基因药物
688137,近岸蛋白,其他生物制药
688138,清溢光电,半导体材料
688139,海尔生物,医疗设备
688141,杰华特,集成电路设计
688143,长盈通,光纤光缆
688146,中船特气,半导体材料
688147,微导纳米,光伏加工设备
688148,芳源股份,电池化学品
688150,莱特光电,光学元件
688151,华强科技,医疗耗材
688152,麒麟信安,基础软件
688153,唯捷创芯,集成电路设计
688155,先惠技术,锂电设备
688156,路德科技,畜禽饲料
688157,松井股份,涂料油墨
688158,优刻得-W,云基础设施服务
688159,有方科技,通信终端及配件
688160,步科股份,工业控制设备
688161,威高骨科,医疗耗材
688162,巨一科技,其他专用设备
688163,XD赛伦生,其他生物制药
688165,埃夫特-U,机器人
688166,博瑞医药,原料药
688167,炬光科技,光学元件
688168,安博通,基础软件
688169,石头科技,清洁小家电
688170,德龙激光,激光设备
688171,纬德信息,行业应用软件
688172,燕东微,功率半导体
688173,希荻微,集成电路设计
688175,高凌信息,其他通信设备
688176,亚虹医药-U,其他生物制药
688177,百奥泰,其他生物制药
688178,万德斯,水治理
688179,阿拉丁,其他化学制品
688180,君实生物-U,抗体
688181,八亿时空,光学元件
688182,灿勤科技,网络接配及塔设
688183,生益电子,PCB
688184,ST帕瓦,电池化学品
688185,康希诺,疫苗
688186,广大特材,风电零部件
688187,时代电气,轨交设备
688188,柏楚电子,工业控制设备
688189,南新制药,化学制剂
688190,云路股份,磁性材料
688191,智洋创新,电网自动化
688192,迪哲医药-U,其他生物制药
688193,仁度生物,诊断试剂
688195,DR腾景科,光学元件
688196,卓越新能,固废治理
688197,首药控股-U,化学制剂
688198,佰仁医疗,医疗耗材
688199,久日新材,塑料助剂
688200,华峰测控,半导体设备
688201,ST信安,基础软件
688202,美迪西,医疗研发外包
688203,海正生材,改性塑料
688205,德科立,网络接配及塔设
688206,概伦电子,集成电路设计
688207,格灵深瞳,新兴软件
688208,道通科技,其他IT设备
688209,英集芯,集成电路设计
688210,统联精密,消费电子组件
688211,中科微至,其他专用设备
688212,澳华内镜,医疗设备
688213,思特威-W,集成电路设计
688215,瑞晟智能,其他专用设备
688216,气派科技,半导体封测
688217,睿昂基因,诊断试剂
688218,江苏北人,机器人
688219,会通股份,改性塑料
688220,翱捷科技-U,集成电路设计
688221,前沿生物-U,其他生物制药
688222,成都先导,医疗研发外包
688223,晶科能源,光伏电池组件
688225,亚信安全,行业应用软件
688226,威腾电气,线缆部件及其他
688227,品高股份,云平台服务
688228,开普云,行业应用软件
688229,博睿数据,行业应用软件
688230,芯导科技,功率半导体
688231,隆达股份,航天装备
688232,新点软件,行业应用软件
688233,神工股份,半导体材料
688234,天岳先进,半导体材料
688235,百济神州,其他生物制药
688236,春立医疗,医疗耗材
688237,超卓航科,航空装备
688238,和元生物,医疗研发外包
688239,航宇科技,航空装备
688244,永信至诚,行业应用软件
688246,嘉和美康,行业应用软件
688247,宣泰医药,化学制剂
688248,南网科技,电网自动化
688249,晶合集成,半导体制造
688251,井松智能,其他通用设备
688252,天德钰,集成电路设计
688253,英诺特,体外诊断
688255,凯尔达,机器人
688256,寒武纪,集成电路设计
688257,新锐股份,金属制品
688258,卓易信息,产联网综合服务
688259,创耀科技,集成电路设计
688260,昀冢科技,消费电子组件
688261,东微半导,功率半导体
688262,国芯科技,集成电路设计
688265,南模生物,医疗研发外包
688266,泽璟制药-U,其他生物制药
688267,中触媒,其他化学制品
688268,华特气体,半导体材料
688269,凯立新材,其他化学制品
688270,ST臻镭,集成电路设计
688271,联影医疗,医疗设备
688272,富吉瑞,军工电子
688273,麦澜德,医疗设备
688275,万润新能,电池化学品
688276,百克生物,疫苗
688277,天智航-U,医疗设备
688278,XD特宝生,其他生物制药
688279,峰岹科技,集成电路设计
688280,精进电动-W,底盘与发动机系统
688281,华秦科技,航空装备
688282,理工导航,军工电子
688283,坤恒顺维,仪器仪表
688285,高铁电气,轨交设备
688286,敏芯股份,集成电路设计
688288,鸿泉技术,其他IT设备
688289,圣湘生物,诊断试剂
688290,景业智能,机器人
688291,金橙子,行业应用软件
688292,浩瀚深度,其他通信设备
688293,奥浦迈,医疗研发外包
688295,中复神鹰,碳纤维
688296,和达科技,行业应用软件
688297,中无人机,航空装备
688298,东方生物,诊断试剂
688299,长阳科技,光学元件
688300,联瑞新材,非金属材料
688301,奕瑞科技,医疗设备
688302,海创药业-U,其他生物制药
688303,大全能源,光伏硅料
688305,科德数控,机床制造
688306,均普智能,其他专用设备
688307,中润光学,光学元件
688308,欧科亿,金属制品
688309,恒誉环保,环保设备
688310,迈得医疗,制药装备
688311,盟升电子,军工电子
688312,燕麦科技,其他专用设备
688313,仕佳光子,网络接配及塔设
688314,康拓医疗,医疗耗材
688315,诺禾致源,诊断服务
688316,青云科技-U,云基础设施服务
688317,之江生物,诊断试剂
688318,财富趋势,行业应用软件
688319,欧林生物,疫苗
688320,禾川科技,工业控制设备
688321,微芯生物,化学制剂
688322,奥比中光-W,光学元件
688323,瑞华泰,塑料薄膜
688325,赛微微电,集成电路设计
688326,经纬恒润-W,汽车电子电气系统
688327,云从科技-UW,行业应用软件
688328,深科达,其他专用设备
688329,艾隆科技,其他自动化设备
688330,宏力达,电网自动化
688331,荣昌生物,抗体
688332,中科蓝讯,集成电路设计
688333,铂力特,其他通用设备
688334,西高院,检测服务
688335,复洁科技,环保设备
688336,三生国健,抗体
688337,普源精电,仪器仪表
688338,赛科希德,诊断试剂
688339,亿华通-U,燃料电池
688343,云天励飞-U,行业应用软件
688345,博力威,锂电池
688347,华虹公司,半导体制造
688348,昱能科技,光伏逆变器
688349,三一重能,风电整机
688350,富淼科技,其他化学制品
688351,微电生理,医疗耗材
688352,颀中科技,半导体封测
688353,华盛锂电,电池化学品
688355,明志科技,金属制品
688356,键凯科技,原料药
688357,建龙微纳,非金属材料
688358,祥生医疗,医疗设备
688359,三孚新科,半导体材料
688360,德马科技,其他专用设备
688361,中科飞测,半导体设备
688362,甬矽电子,半导体封测
688363,华熙生物,医美耗材
688365,光云科技,云软件服务
688366,昊海生科,医疗耗材
688367,工大高科,轨交设备
688368,晶丰明源,集成电路设计
688369,致远互联,行业应用软件
688370,丛麟科技,固废治理
688371,菲沃泰,消费电子组件
688372,伟测科技,半导体封测
688373,盟科药业-U,化学制剂
688375,国博电子,军工电子
688376,美埃科技,环保设备
688377,迪威尔,能源及重型设备
688378,奥来德,其他专用设备
688379,华光新材,金属制品
688380,中微半导,集成电路设计
688381,帝奥微,集成电路设计
688382,益方生物-U,其他生物制药
688383,新益昌,其他专用设备
688385,复旦微电,集成电路设计
688386,泛亚微透,塑料薄膜
688387,信科移动-U,系统设备
688388,嘉元科技,锂电池
688389,普门科技,体外诊断
688390,固德威,光伏逆变器
688391,钜泉科技,集成电路设计
688392,骄成超声,其他专用设备
688393,安必平,诊断试剂
688395,正弦电气,工业控制设备
688396,华润微,功率半导体
688398,赛特新材,非金属材料
688399,硕世生物,诊断试剂
688400,凌云光,其他专用设备
688401,路维光电,半导体材料
688403,汇成股份,半导体封测
688408,中信博,光伏辅材
688409,富创精密,半导体设备
688410,山外山,医疗设备
688411,海博思创,其他电池
688416,恒烁股份,集成电路设计
688418,震有科技,其他通信设备
688419,耐科装备,半导体设备
688420,美腾科技,其他专用设备
688425,铁建重工,工程机械整机
688426,康为世纪,诊断试剂
688428,诺诚健华,其他生物制药
688429,时创能源,光伏电池组件
688432,有研硅,半导体材料
688433,华曙高科,其他专用设备
688435,英方软件,行业应用软件
688439,振华风光,军工电子
688443,智翔金泰-U,其他生物制药
688448,磁谷科技,其他专用设备
688449,联芸科技,集成电路设计
688450,光格科技,仪器仪表
688455,科捷智能,其他通用设备
688456,有研粉材,铜
688458,美芯晟,集成电路设计
688459,哈铁科技,轨交设备
688466,金科环境,水治理
688468,科美诊断,诊断试剂
688469,芯联集成-U,半导体制造
688472,阿特斯,光伏电池组件
688475,萤石网络,品牌消费电子
688478,晶升股份,半导体设备
688479,友车科技,行业应用软件
688480,赛恩斯,水治理
688484,南芯科技,集成电路设计
688485,九州一轨,轨交设备
688486,龙迅股份,集成电路设计
688488,艾迪药业,其他生物制药
688489,三未信安,安防设备
688496,*ST清越,面板
688498,源杰科技,集成电路设计
688499,利元亨,锂电设备
688500,慧辰股份,行业应用软件
688501,青达环保,环保设备
688502,茂莱光学,光学元件
688503,聚和材料,光伏辅材
688505,复旦张江,化学制剂
688506,百利天恒,化学制剂
688507,索辰科技,行业应用软件
688508,芯朋微,集成电路设计
688509,正元地信,行业应用软件
688510,航亚科技,航空装备
688511,天微电子,军工电子
688512,慧智微-U,集成电路设计
688513,苑东生物,化学制剂
688515,裕太微-U,集成电路设计
688516,奥特维,光伏加工设备
688517,金冠电气,配电设备
688518,联赢激光,激光设备
688519,南亚新材,PCB
688520,神州细胞,抗体
688521,芯原股份,集成电路设计
688522,纳睿雷达,军工电子
688523,航天环宇,航天装备
688525,佰维存储,集成电路设计
688526,科前生物,动物保健
688528,秦川物联,仪器仪表
688529,豪森智能,其他专用设备
688530,欧莱新材,半导体材料
688531,日联科技,其他专用设备
688533,上声电子,汽车电子电气系统
688535,华海诚科,半导体材料
688536,思瑞浦,集成电路设计
688538,和辉光电-U,面板
688539,高华科技,仪器仪表
688543,国科军工,地面兵装
688545,兴福电子,半导体材料
688548,广钢气体,半导体材料
688549,中巨芯-U,其他电子
688550,瑞联新材,半导体材料
688551,科威尔,其他发电设备
688552,航天南湖,军工电子
688553,汇宇制药-W,化学制剂
688556,高测股份,光伏加工设备
688557,兰剑智能,其他专用设备
688558,XD国盛智,机床制造
688559,海目星,激光设备
688560,明冠新材,光伏辅材
688561,奇安信-U,基础软件
688562,航天软件,行业应用软件
688563,航材股份,航空装备
688565,力源科技,水治理
688566,吉贝尔,化学制剂
688567,孚能科技,锂电池
688568,中科星图,云平台服务
688569,铁科轨道,轨交设备
688570,天玛智控,工业控制设备
688571,杭华股份,涂料油墨
688573,信宇人,锂电设备
688575,亚辉龙,诊断试剂
688576,西山科技,医疗设备
688577,浙海德曼,机床制造
688578,艾力斯,抗体
688579,地纬智能,行业应用软件
688580,伟思医疗,医疗设备
688581,安杰思,医疗设备
688582,芯动联科,被动元件
688583,思看科技,仪器仪表
688584,上海合晶,半导体材料
688585,上纬新材,合成树脂
688586,江航装备,航空装备
688588,凌志软件,行业应用软件
688589,力合微,集成电路设计
688590,新致软件,其他云服务
688591,泰凌微,集成电路设计
688592,司南导航,通信终端及配件
688593,新相微,集成电路设计
688595,芯海科技,集成电路设计
688596,正帆科技,半导体设备
688597,煜邦电力,电工仪器
688598,金博股份,光伏辅材
688599,天合光能,光伏电池组件
688600,皖仪科技,仪器仪表
688601,力芯微,集成电路设计
688602,康鹏科技,其他化学制品
688603,天承科技,其他电子
688605,先锋精科,半导体设备
688606,奥泰生物,诊断试剂
688607,康众医疗,医疗设备
688608,恒玄科技,集成电路设计
688609,九联科技,其他黑色家电
688610,埃科光电,仪器仪表
688611,杭州柯林,电网自动化
688612,威迈斯,汽车电子电气系统
688613,奥精医疗,医疗耗材
688615,合合信息,行业应用软件
688616,西力科技,电工仪器
688617,惠泰医疗,医疗耗材
688618,三旺通信,其他通信设备
688619,罗普特,安防设备
688620,安凯微,集成电路设计
688621,阳光诺和,医疗研发外包
688622,*ST禾信,仪器仪表
688623,双元科技,其他自动化设备
688625,呈和科技,塑料助剂
688626,翔宇医疗,医疗设备
688627,精智达,其他专用设备
688628,优利德,仪器仪表
688629,华丰科技,军工电子
688630,芯碁微装,其他专用设备
688631,莱斯信息,行业应用软件
688633,星球石墨,能源及重型设备
688635,C长进,其他通信设备
688636,智明达,军工电子
688638,誉辰智能,锂电设备
688639,华恒生物,食品助剂
688646,ST逸飞,激光设备
688648,中邮科技,其他专用设备
688651,盛邦安全,行业应用软件
688652,京仪装备,半导体设备
688653,康希通信,集成电路设计
688655,迅捷兴,PCB
688656,XD浩欧博,诊断试剂
688657,浩辰软件,行业应用软件
688658,悦康药业,化学制剂
688659,元琛科技,环保设备
688660,电气风电,风电整机
688661,和林微纳,消费电子组件
688662,富信科技,其他电子
688663,新风光,电网自动化
688665,四方光电,仪器仪表
688667,菱电电控,汽车电子电气系统
688668,鼎通科技,网络接配及塔设
688669,聚石化学,改性塑料
688670,金迪克,疫苗
688671,碧兴物联,环境监测
688676,金盘科技,输变电设备
688677,海泰新光,医疗设备
688678,福立旺,消费电子组件
688679,通源环境,固废治理
688680,海优新材,光伏辅材
688681,科汇股份,电网自动化
688682,霍莱沃,军工电子
688683,莱尔科技,消费电子组件
688685,迈信林,航空装备
688686,奥普特,工业控制设备
688687,凯因科技,基因药物
688689,银河微电,功率半导体
688690,纳微科技,其他化学制品
688691,灿芯股份,半导体制造
688692,达梦数据,基础软件
688693,锴威特,功率半导体
688695,中创股份,基础软件
688696,极米科技,电视
688697,纽威数控,机床制造
688698,伟创电气,工业控制设备
688699,明微电子,集成电路设计
688700,东威科技,其他专用设备
688701,卓锦股份,生态修复
688702,盛科通信-U,集成电路设计
688707,振华新材,电池化学品
688708,佳驰科技,航空装备
688709,成都华微,集成电路设计
688710,益诺思,医疗研发外包
688711,宏微科技,功率半导体
688712,北芯生命,医疗设备
688716,中研股份,合成树脂
688717,艾罗能源,光伏逆变器
688718,唯赛勃,其他塑料制品
688719,爱科赛博,其他发电设备
688720,艾森股份,半导体材料
688721,龙图光罩,半导体材料
688722,同益中,其他化学纤维
688726,拉普拉斯,光伏加工设备
688727,恒坤新材,半导体材料
688728,格科微,集成电路设计
688729,屹唐股份,半导体设备
688733,壹石通,电池化学品
688737,中自科技,其他汽车零部件
688739,成大生物,疫苗
688750,金天钛业,钛
688755,汉邦科技,其他专用设备
688757,胜科纳米,检测服务
688758,赛分科技,其他化学原料
688759,必贝特-U,其他生物制药
688765,禾元生物-U,血液制品
688766,普冉股份,集成电路设计
688767,博拓生物,诊断试剂
688768,容知日新,仪器仪表
688772,珠海冠宇,锂电池
688775,影石创新,品牌消费电子
688776,国光电气,军工电子
688777,中控技术,工业控制设备
688778,厦钨新能,电池化学品
688779,五矿新能,电池化学品
688781,视涯科技-UW,面板
688783,西安奕材-U,半导体材料
688785,恒运昌,半导体设备
688786,悦安新材,其他金属新材料
688787,海天瑞声,新兴软件
688788,科思科技,军工电子
688789,宏华数科,印刷包装机械
688790,昂瑞微-UW,集成电路设计
688793,倍轻松,个护小家电
688795,摩尔线程-U,集成电路设计
688796,百奥赛图,医疗研发外包
688798,艾为电子,集成电路设计
688799,华纳药厂,化学制剂
688800,瑞可达,其他电子
688802,沐曦股份-U,集成电路设计
688805,健信超导,医疗设备
688807,优迅股份,集成电路设计
688808,联讯仪器,仪器仪表
688809,强一股份,半导体材料
688811,有研复材,其他金属新材料
688813,泰金新能,其他专用设备
688816,易思维,其他自动化设备
688818,电科蓝天,航天装备
688819,天能股份,其他电池
688820,盛合晶微,集成电路设计
688981,中芯国际,半导体制造
689009,九号公司-WD,其他交通设备
